ナイラバ			泥羅婆
カリバ			訶理婆
イチドウ			一動
カリボ			訶理蒲
カリサン			訶理三
ケイロカ			奚魯伽
タツラホダ		達攞歩陀
カロナ			訶魯那
マロダ			摩魯陀
ザンボダ			懺慕陀
エイラダ			瑿攞陀
マロマ			摩魯摩
チョウブク		調伏
リキョウマン		離憍慢
フドウ			不動
ゴクリョウ		極量
アマタラ			阿麼怛羅
ボマタラ			勃麼怛羅
ガマタラ			伽麼怛羅
ナマタラ			那麼怛羅
ケイマタラ		奚麼怛羅
ベイマタラ		鞞麼怛羅
ハラマタラ		鉢羅麼怛羅
シバマタラ		尸婆麼怛羅
エイラ			翳羅
ベイラ			薜羅
タイラ			諦羅
ゲラ			偈羅
ソホラ			窣歩羅
ナイラ			泥羅
ケイラ			計羅
サイラ			細羅
ヘイラ			睥羅
メイラ			謎羅
シャラダ			娑攞荼
メイロダ			謎魯陀
ケイロダ			契魯陀
マトラ			摩睹羅
シャモラ			娑母羅
アヤシャ			阿野娑
カマラ			迦麼羅
マカバ			摩伽婆
アタラ			阿怛羅
ケイロヤ			醯魯耶
ベイロバ			薜魯婆
カラハ			羯羅波
カババ			訶婆婆
ビバラ			毘婆羅
ナバラ			那婆羅
マララ			摩攞羅
シャバラ			娑婆羅
メイラフ			迷攞普
シャマラ			者麼羅
ダマラ			駄麼羅
ハラマダ			鉢攞麼陀
ビカマ			毘迦摩
ウハバタ			烏波跋多
エンゼツ			演説
ムジン			無尽
シュッショウ		出生
ムガ			無我
アバンタ			阿畔多
ショウレンゲ		青蓮華
ハドマ			鉢頭摩
ソウギ			僧祇
シュ			趣
シ※数			至
アソウギ			阿僧祇
アソウギテン		阿僧祇転
ムリョウ			無量
ムリョウテン		無量転
ムヘン			無辺
ムヘンテン		無辺転
ムトウ			無等
ムトウテン		無等転
フカスウ			不可数
フカスウテン		不可数転
フカショウ		不可称
フカショウテン		不可称転
フカシ			不可思
フカシテン		不可思転
フカリョウ		不可量
フカリョウテン		不可量転
フカセツ			不可説
フカセツテン		不可説転
フカセツフカセツ		不可説不可説
フカセツフカセツテン	不可説不可説転
しょうすう		小数
ブ※小数			分
リン※小数		厘
モウ※小数		毛
シ※小数			糸
コツ※小数		忽
ビ※小数			微
セン※小数		繊
シャ※小数		沙
ジン※小数		塵
アイ※小数		埃
ビョウ※小数		渺
バク※小数		漠
モコ			模糊
シュンジュン		逡巡
スユ			須臾
シュンソク		瞬息
ダンシ			弾指
セツナ			刹那
ロクトク			六徳
キョクウ			虚空
ショウジョウ		清浄
アラヤ			阿頼耶
アマラ			阿摩羅
ネハンジャクジョウ	涅槃寂静
ようび			日月火水木金土
すらんぐ			スラング
サーバー			鯖
プロキシ			串
アカウント		垢
シリアル			尻
アマゾン			尼
パク・リー		朴李※Park Lee
アラン・スミシー		阿蘭住史※Alan Smithee
メアリー・スー		明鈴錫※Mary Sue
デウス・エクス・マキナ	江燻牧菜※Edison Machina
カミエクセル		ネ申Excel
ポケモン			赤緑青鼠金銀晶紅蒼火葉翠剛珠鉑心魂黒白黑㿟ＸＹωα日月
キュウダン		鷲鴎檻鷹鯉猫公兎虎竜燕星
ソードマスターヤマト	最極凶劣
モシモシテンノウ		忍竜武精死
ブンメイノレキシ		独米英仏伊日中韓
さんだんろんぽう		三段論法
ダイショウケツ		大小結
シュハリ			守破離
ジョハキュウ		序破急
キショウテンケツ		起承転結
キショウホジョケツ	起承鋪叙結
キショウホジョカケツ	起承鋪叙過結
キショウケツオワリ	起承結終
ショウテンテンテン	承転転転
テンテンテンテン		転転転転
キケツ			起結
ツリケツニゲ		釣結逃
キケツショウテン		起結承転
ケツショウテンテイ	結承転提
キショウホジョケツヤミ	起承転結闇
じゅうぎゅうず		十牛図
ジンギュウ		尋牛
ケンセキ			見跡
ケンギュウ		見牛
トクギュウ		得牛
ボクギュウ		牧牛
キギュウキカ		騎牛帰家
ボウギュウゾンニン	忘牛存人
ニンギュウグボウ		人牛倶忘
ヘンポンゲンゲン		返本還源
ニッテンスイシュ		入鄽垂手
よじじゅくご		四字熟語
シュンカシュウトウ	春夏秋冬
セイシュハクゲン		青朱白玄
インジュンコウショ	因循苟且
ギョモウコウリ		魚網鴻離
イチレンタクショウ	一蓮托生
セッサタクマ		切磋琢磨
ハッコウイチウ		八紘一宇
ケンケンヒキュウ		蹇々匪躬
ケンケンゴウゴウ		喧々囂々
カンカンガクガク		侃々諤々
チミモウリョウ		魑魅魍魎
ダンカクゾクフ		断鶴続鳧
エツフソイツ		越鳧楚乙
カクテイフショ		鶴汀鳧渚
メイキョウシスイ		明鏡止水
オンコチシン		温故知新
ジョウコシャソ		城狐社鼠
イチゴイチエ		一期一会
ガシンショウタン		臥薪嘗胆
シップウモクウ		櫛風沐雨
シキソクゼクウ		色即是空
エッチョウナンシ		越鳥南枝
オウリケイケイ		甕裡醯鶏
ラクヨウノシカ		洛陽紙価
カトラクショ		河図洛書
セキシダンケン		隻紙断絹
ヘンゲンセキゴ		片言隻語
ツツウラウラ		津々浦々
メイヨキソン		名誉毀損
ケンコンイッテキ		乾坤一擲
キュウソゴウビョウ	窮鼠噛猫
インギンブレイ		慇懃無礼
バジトウフウ		馬耳東風
ヒニクノタン		髀肉之嘆
フカロウズイ		浮花浪蕊
チィェンヂュンイーファー	千钧一发
チェンジュンイーファー	千钧一发
セッチュウショウハク	雪中松柏
イッセイフウビ		一世風靡
ジカドウチャク		自家撞着
キコクシュウシュウ	鬼哭啾啾
シュレンテクダ		手練手管
